1219,https://na.wargaming.net/id/signin/,https://www.facebook.com/dialog/oauth?scope=email%2Cuser_birthday&state=facebook%3A9a33334aff74750924764e5386ead5de&redirect_uri=https%3A%2F%2Fna.wargaming.net%2Fid%2Fsignin%2Fexternal%2F&response_type=code&client_id=475949725803972,3,public profile, birthday, email address,,,,,,,,,,,
1220,https://ficbook.net/register,https://www.facebook.com/v2.8/dialog/oauth?scope=public_profile%2Cemail&state=262PLxYXueSdtPCnffMYxkquVOlPFGmB&response_type=code&approval_prompt=auto&client_id=163064540828043&redirect_uri=https%3A%2F%2Fficbook.net%2Fsocial_connect%3FsocialType%3D1,3,public profile, birthday, email address,,,,,,,,,,,
1225,https://www.deezer.com/account/,https://www.facebook.com/v2.12/dialog/oauth?app_id=241284008322&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df3187f688fbf5a6%26domain%3Dwww.deezer.com%26origin%3Dhttps%253A%252F%252Fwww.deezer.com%252Ff283f01fc6bf106%26relation%3Dopener&client_id=241284008322&display=popup&domain=www.deezer.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.deezer.com%2Flogin&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df267f8b0430640e%26domain%3Dwww.deezer.com%26origin%3Dhttps%253A%252F%252Fwww.deezer.com%252Ff283f01fc6bf106%26relation%3Dopener%26frame%3Df65feed4ef54ae&response_type=token%2Csigned_request&scope=email%2Cuser_birthday%2Cuser_likes%2Cuser_friends%2Cpublish_actions&sdk=joey&version=v2.12,5,public profile, friends list, birthday, Page likes, email address,,,,,,,,,
1228,https://www.myntra.com/login?referer=https://www.myntra.com/,https://www.facebook.com/v2.11/dialog/oauth?app_id=182424375109898&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df14a6eaedc0b9a8%26domain%3Dwww.myntra.com%26origin%3Dhttps%253A%252F%252Fwww.myntra.com%252Ff136ba857ed482%26relation%3Dopener&client_id=182424375109898&display=popup&domain=www.myntra.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.myntra.com%2Flogin&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df3d4e6bd1dc0d8e%26domain%3Dwww.myntra.com%26origin%3Dhttps%253A%252F%252Fwww.myntra.com%252Ff136ba857ed482%26relation%3Dopener%26frame%3Df48f4777bde82a&response_type=token%2Csigned_request&scope=public_profile%2C%20email&sdk=joey&version=v2.11,2,public profile, email address,,,,,,,,,,,,
1252,http://global.mi.com/us/site/login,"https://www.facebook.com/dialog/oauth?response_type=code&client_id=222161937813280&redirect_uri=https://account.xiaomi.com/pass/sns/login/load&state=7b22736964223a226d695f6f7665727365617573222c226c6f63616c65223a22656e222c2263616c6c6261636b223a2268747470253341253246253246676c6f62616c2e6d692e636f6d25324675732532466c6f67696e25324663616c6c6261636b253346666f6c6c6f777570253344687474702532353341253235324625323532467777772e6d692e636f6d253235324675732532367369676e2533445a5445774f5441304e7a417a4d4759784e6d457a4e575669595451794d57466859575134597a59784d4463324d7a426a5a4745784f51253243253243222c226170706964223a22323232313631393337383133323830227d&scope=email,%20user_birthday",2,public profile, email address,,,,,,,,,,,,
1256,https://www.ashemaletube.com/login/?fw=%2F,NotFound,NotFound,,,,,,,,,,,,,,
1257,https://my.prom.ua/cabinet/sign-in,https://www.facebook.com/dialog/oauth?client_id=294117104031787&redirect_uri=https%3A%2F%2Fmy.prom.ua%2Fremote%2Fsocial_auth%2Ffacebook%2Fcallback&scope=email%2Cpublic_profile%2Cuser_birthday&state=15219814120190231249169291977515164102,2,public profile, email address,,,,,,,,,,,,
1258,https://id.rambler.ru/champ/login?back=https%3A%2F%2Fwww.championat.com%2F&crm_details=%7B%22key%22%3A%22championat%3Aproduct%22%2C%22tags%22%3A%5B%22reg%22%5D%7D,https://www.facebook.com/dialog/oauth?response_type=code&scope=email&display=popup&client_id=265602470229425&state=%257B%2522action%2522%253A%2522login%2522%252C%2522popup%2522%253A%2522true%2522%252C%2522provider%2522%253A%2522facebook%2522%252C%2522uniq%2522%253A%2522wtuapif%2522%252C%2522rname%2522%253A%2522champ%2522%252C%2522type%2522%253A%2522self%2522%252C%2522referer%2522%253A%2522https%253A%252F%252Fid.rambler.ru%252Fchamp%252Flogin%253Fback%253Dhttps%25253A%25252F%25252Fwww.championat.com%25252F%2526crm_details%253D%25257B%252522key%252522%25253A%252522championat%25253Aproduct%252522%25252C%252522tags%252522%25253A%25255B%252522reg%252522%25255D%25257D%2522%257D&redirect_uri=https%3A%2F%2Fid.rambler.ru%2Foauth-20%2F%3Fprovider%3Dfacebook,2,public profile, email address,,,,,,,,,,,,
1275,https://www.immobilienscout24.de/geschlossenerbereich/start.html?source=meinkontodropdown-login,https://www.facebook.com/v2.8/dialog/oauth?client_id=725356997489663&response_type=code&scope=email&redirect_uri=https%3A%2F%2Fsso.immobilienscout24.de%2Fsso%2Fsociallogin&state=eyJyZXR1cm5VcmwiOiJodHRwczovL3d3dy5pbW1vYmlsaWVuc2NvdXQyNC5kZS9zc28vbG9naW4uZ28_c291cmNlXHUwMDNkbWVpbmtvbnRvZHJvcGRvd24tbG9naW5cdTAwMjZyZXR1cm5VcmxcdTAwM2QvZ2VzY2hsb3NzZW5lcmJlcmVpY2gvc3RhcnQuaHRtbD9zb3VyY2UlM0RtZWlua29udG9kcm9wZG93bi1sb2dpbiIsImFwcE5hbWUiOiJpczI0bWFpbiIsInNvdXJjZSI6Im1laW5rb250b2Ryb3Bkb3duLWxvZ2luIiwicmVhdXRoIjpmYWxzZSwicHJvdmlkZXIiOiJGQUNFQk9PSyJ9,2,public profile, email address,,,,,,,,,,,,
1276,http://tripadvisor.co.uk,NotFound,NotFound,,,,,,,,,,,,,,
1281,http://www.retailmenot.com/community/login,https://www.facebook.com/v2.9/dialog/oauth?app_id=199633336744629&auth_type=rerequest&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df296feefb26e0b8%26domain%3Dsecure.retailmenot.com%26origin%3Dhttps%253A%252F%252Fsecure.retailmenot.com%252Fff27e1061cd338%26relation%3Dopener&client_id=199633336744629&display=popup&domain=secure.retailmenot.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fsecure.retailmenot.com%2Faccounts%2Flogin&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df7ffe7df4938%26domain%3Dsecure.retailmenot.com%26origin%3Dhttps%253A%252F%252Fsecure.retailmenot.com%252Fff27e1061cd338%26relation%3Dopener%26frame%3Df348169f3edfabc&response_type=token%2Csigned_request&scope=email&sdk=joey&version=v2.9,2,public profile, email address,,,,,,,,,,,,
1292,http://uyeler.mynet.com/login/?loginRequestingURL=maillogin&formname=eposta,https://www.facebook.com/v2.7/dialog/oauth?app_id=141232139244860&client_id=141232139244860&display=popup&domain=uyeler.mynet.com&e2e=%7B%7D&locale=tr_TR&origin=1&redirect_uri=http%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter.php%3Fversion%3D42%23cb%3Df31112165ab4248%26domain%3Duyeler.mynet.com%26origin%3Dhttp%253A%252F%252Fuyeler.mynet.com%252Ffd0de82efd250c%26relation%3Dopener%26frame%3Df1f1b5da9e5fecc&response_type=token%2Csigned_request&scope=user_birthday%2Cemail&sdk=joey&version=v2.7,2,public profile, email address,,,,,,,,,,,,
1307,http://www.sport.es/susp/register/login.html,NotFound,NotFound,,,,,,,,,,,,,,
1319,https://syncaccess-hst-sfc.syncronex.com/portal/#/subscriptionmanagement/login,NotFound,NotFound,,,,,,,,,,,,,,
1329,http://businessweekly.com.tw,NotFound,NotFound,,,,,,,,,,,,,,
1341,https://security.wildberries.ru/register,NotFound,NotFound,,,,,,,,,,,,,,
1344,http://rappler.com,NotFound,NotFound,,,,,,,,,,,,,,
1349,https://doodle.com/dashboard?signup=now,https://www.facebook.com/dialog/oauth?scope=email&client_id=151397988232158&state=%7B%22is_mobile%22%3A%22true%22%2C%22redirect_uri%22%3A%22%2Fdashboard%3Fsignup%3Dnow%22%2C%22locale%22%3A%22en_US%22%2C%22branch%22%3A%22master%22%2C%22oauth_anti_csrf_token_cookie%22%3A%22IOReU9eFfgiFBlShEKSKRIs4NBYjW1%22%7D&redirect_uri=https%3A%2F%2Fdoodle.com%2Fapi%2Fv2.0%2Fusers%2Ffacebook-code-for-login&display=touch,2,public profile, email address,,,,,,,,,,,,
1357,http://feebee.com.tw/login?from=%2F,https://www.facebook.com/v2.12/dialog/oauth?client_id=278496515626063&state=8c2b151c3aaa7145f5471c8103e44df5&response_type=code&sdk=php-sdk-5.6.2&redirect_uri=https%3A%2F%2Ffeebee.com.tw%2Flogin%2F%3Flogin%3Dfbdone&scope=email,2,public profile, email address,,,,,,,,,,,,
1360,https://www.daraz.pk/customer/account/login/,https://www.facebook.com/v2.11/dialog/oauth?app_id=669323149842984&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df6bc29bd51e0f%26domain%3Dmember.daraz.pk%26origin%3Dhttps%253A%252F%252Fmember.daraz.pk%252Ff133cf8f296b144%26relation%3Dopener&client_id=669323149842984&display=popup&domain=member.daraz.pk&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fmember.daraz.pk%2Fuser%2Flogin%2F&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df239048f926d7ea%26domain%3Dmember.daraz.pk%26origin%3Dhttps%253A%252F%252Fmember.daraz.pk%252Ff133cf8f296b144%26relation%3Dopener%26frame%3Df8c59b574d953&response_type=token%2Csigned_request&return_scopes=true&scope=email&sdk=joey&version=v2.11,2,public profile, email address,,,,,,,,,,,,
1362,http://www.cracked.com/users/password/,NotFound,NotFound,,,,,,,,,,,,,,
1367,http://watch-series.is/login,NotFound,NotFound,,,,,,,,,,,,,,
1369,http://www.shopclues.com/index.php?dispatch=auth.login_form&return_url=index.php,https://www.facebook.com/v2.8/dialog/oauth?client_id=1844643672435929&state=9894db4184cf0bfe7d919ce9d5b53a6e&response_type=code&sdk=php-sdk-5.0.0&redirect_uri=https%3A%2F%2Flogin.shopclues.com%2Fsignuplogin%2Ffb_login&scope=email,3,name, profile picture, email address,,,,,,,,,,,
1370,http://abola.pt,NotFound,NotFound,,,,,,,,,,,,,,
1376,http://hitomi.la,NotFound,NotFound,,,,,,,,,,,,,,
1381,https://www.gofundme.com/sign-in,https://www.facebook.com/v3.0/dialog/oauth?app_id=407682420960&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df31c96d505a7d2e%26domain%3Dwww.gofundme.com%26origin%3Dhttps%253A%252F%252Fwww.gofundme.com%252Ff2230d93dab396c%26relation%3Dopener&client_id=407682420960&display=popup&domain=www.gofundme.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.gofundme.com%2Fsign-in&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df19d4e1beb6f98%26domain%3Dwww.gofundme.com%26origin%3Dhttps%253A%252F%252Fwww.gofundme.com%252Ff2230d93dab396c%26relation%3Dopener%26frame%3Df3b9b77a8256e4e&response_type=token%2Csigned_request&scope=user_photos%2Cemail%2Cuser_friends&sdk=joey&version=v3.0,5,name, profile picture, friends list, photos, email address,,,,,,,,,
1384,https://www.voot.com/signup,NotFound,NotFound,,,,,,,,,,,,,,
1389,http://xuite.net,https://www.facebook.com/dialog/oauth/?client_id=177656797355&redirect_uri=https://my.xuite.net/api/login.php?a=eyJiYWNrVXJsIjoiaHR0cHM6XC9cL3h1aXRlLm5ldFwvIiwic2l0ZSI6ImZhY2Vib29rIiwicmVzZXQiOiIifQ%3D%3D&nextst=finish&state=do_bind&scope=email,2,public profile, email address,,,,,,,,,,,,
1405,https://www.pinterest.de/login,https://www.facebook.com/v2.7/dialog/oauth?app_id=274266067164&auth_type=&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df26345d523fe6e4%26domain%3Dwww.pinterest.de%26origin%3Dhttps%253A%252F%252Fwww.pinterest.de%252Ff7d71f957a9378%26relation%3Dopener&client_id=274266067164&display=popup&domain=www.pinterest.de&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.pinterest.de%2Flogin%2F&locale=en_US&logger_id=619aaeae-e215-2961-0087-3c6a0bd40210&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df39d0edfb31618c%26domain%3Dwww.pinterest.de%26origin%3Dhttps%253A%252F%252Fwww.pinterest.de%252Ff7d71f957a9378%26relation%3Dopener%26frame%3Df1a4a38590690bc&ref=LoginButton&response_type=none%2Ctoken%2Csigned_request&scope=public_profile%2Cemail%2Cuser_likes%2Cuser_birthday%2Cuser_friends&sdk=joey&version=v2.7,5,public profile, friends list, birthday, Page likes, email address,,,,,,,,,
1413,https://habrahabr.ru/auth/login/,https://www.facebook.com/v2.8/dialog/oauth?response_type=code&client_id=437464306275519&redirect_uri=https%3A%2F%2Fid.tmtm.ru%2Fsocial%2Fcallback%2Ffacebook%2F&state=e03589d0416f22f6b7fecfd63cb23282&scope=public_profile%2Cemail,2,public profile, email address,,,,,,,,,,,,
1422,https://www.uniqlo.com/us/en/account/,https://www.facebook.com/dialog/oauth?client_id=648270891997907&redirect_uri=https://www.uniqlo.com/on/demandware.store/Sites-UniqloUS-Site/default/Login-OAuthReentryFacebook&response_type=code&scope=email%20public_profile&state=1108409827,2,public profile, email address,,,,,,,,,,,,
1424,https://secure.smugmug.com/login?goTo=https%3A%2F%2Fwww.smugmug.com%2F&goToToken=eyJzdHJpbmciOiJodHRwczovL3d3dy5zbXVnbXVnLmNvbS8iLCJ0aW1lIjoxNTEwODYzODM3LCJzaWduYXR1cmUiOiJOR05sTkRKbE1tSmlaVGhoT0RjME5EQmxNR1JsTVRSa016UXhNREZpTXpJME9HWTBOR05tTUE9PSIsInZlcnNpb24iOjEsImFsZ29yaXRobSI6InNoYTEifQ%3D%3D,NotFound,NotFound,,,,,,,,,,,,,,
1435,https://www.gumtree.com.au/t-login.html,"https://www.facebook.com/v2.8/dialog/oauth?client_id=597906056993680&redirect_uri=https://www.gumtree.com.au/success-facebook-login.html&scope=email,public_profile&auth_type=rerequest&display=popup&state=%7B%22csrft%22%3A%22791a214dcc0505ba20f3ba7419019909%22%2C%22nextPage%22%3A%22%2Fm-my-ads.html%3Fc%3D2%22%2C%22ctk%22%3A%22yVoqTikz-bvC-VLVf8b1PA%22%7D",2,public profile, email address,,,,,,,,,,,,
1442,https://www.codecademy.com/register,NotFound,NotFound,,,,,,,,,,,,,,
1448,http://www.marriott.com/sign-in.mi,NotFound,NotFound,,,,,,,,,,,,,,
1464,https://www.kongregate.com/recommended-badges,https://www.facebook.com/v2.10/dialog/oauth?client_id=218282488189771&display=popup&redirect_uri=https%3A%2F%2Fwww.kongregate.com%2Fauth%2Ffacebook%2Fcallback&response_type=code&scope=email%2Cpublic_profile&state=8b13d54effd097089d7ea31e856279aac769b63d66bb2933,2,public profile, email address,,,,,,,,,,,,
1465,https://www.ucoz.ru/register?pguid=4044853609,"https://www.facebook.com/dialog/oauth?scope=email,user_birthday&client_id=523899027628989&response_type=code&redirect_uri=https%3A%2F%2Fwww.ucoz.ru%2Ffacebook",3,public profile, birthday, email address,,,,,,,,,,,
1471,https://www.freelancer.com/signup,https://www.facebook.com/v2.8/dialog/oauth?app_id=120131118061981&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df28926374b9074c%26domain%3Dwww.freelancer.com%26origin%3Dhttps%253A%252F%252Fwww.freelancer.com%252Ff6edc20502139c%26relation%3Dopener&client_id=120131118061981&display=popup&domain=www.freelancer.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.freelancer.com%2Fsignup&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df17d0ab3629775a%26domain%3Dwww.freelancer.com%26origin%3Dhttps%253A%252F%252Fwww.freelancer.com%252Ff6edc20502139c%26relation%3Dopener%26frame%3Df1acdd2eab059c4&response_type=token%2Csigned_request&scope=email%2C%20public_profile%2C%20&sdk=joey&version=v2.8,3,name, profile picture, email address,,,,,,,,,,,
1476,https://www.farfetch.com/login.aspx,https://www.facebook.com/v2.10/dialog/oauth?response_type=code&client_id=418944141479017&redirect_uri=https%3A%2F%2Fwww.farfetch.com%2Fsignin-facebook&scope=email%2Cpublic_profile&state=aS8RnGRbYpFQq08l0hnI1m346y_Gilm-vQ5ldbNhiJply076EQj0puecj041XK7_MIPjMQICXauErVcb8vow0bwLy3G9B-B4vkiqW02pX8oWANci7nS-8nEs1EDn7Ii8HPZhpZw0Zx8gZEQdkunaux9GAG2mWR36wpFDdVlM1itkFozX-IjKH6jYQxyEaf0lRN2-2GgZhcVNyHjDdc-uG44alrIauvFOSFQ0kBgQv-GMD3Zz,2,public profile, email address,,,,,,,,,,,,
1482,http://logincomputer.wix.com/loginc,NotFound,NotFound,,,,,,,,,,,,,,
1486,https://www.redbubble.com/signup,NotFound,NotFound,,,,,,,,,,,,,,
1488,http://nba.com,NotFound,NotFound,,,,,,,,,,,,,,
1491,https://www.pinterest.jp/signup,https://www.facebook.com/v2.7/dialog/oauth?app_id=274266067164&auth_type=&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df38923b0c920cb6%26domain%3Dwww.pinterest.jp%26origin%3Dhttps%253A%252F%252Fwww.pinterest.jp%252Ff3c549843ea3c5%26relation%3Dopener&client_id=274266067164&display=popup&domain=www.pinterest.jp&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.pinterest.jp%2F&locale=en_US&logger_id=8ead6374-ac59-c1e6-0ed5-dfb44b79146e&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df2f6d6cdde267f6%26domain%3Dwww.pinterest.jp%26origin%3Dhttps%253A%252F%252Fwww.pinterest.jp%252Ff3c549843ea3c5%26relation%3Dopener%26frame%3Df1f43e8aec17882&ref=LoginButton&response_type=none%2Ctoken%2Csigned_request&scope=public_profile%2Cemail%2Cuser_likes%2Cuser_birthday%2Cuser_friends&sdk=joey&version=v2.7,2,public profile, email address,,,,,,,,,,,,
1498,https://www.houzz.com/signup,https://www.facebook.com/v2.9/dialog/oauth?app_id=143965932308817&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Dfbde67c3859c7e%26domain%3Dwww.houzz.com%26origin%3Dhttps%253A%252F%252Fwww.houzz.com%252Ff31be189f42819a%26relation%3Dopener&client_id=143965932308817&display=popup&domain=www.houzz.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.houzz.com%2Fsignup&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df34f5d0a38aa08%26domain%3Dwww.houzz.com%26origin%3Dhttps%253A%252F%252Fwww.houzz.com%252Ff31be189f42819a%26relation%3Dopener%26frame%3Df6f68ade70a6fe&response_type=token%2Csigned_request&scope=public_profile%2Cemail%2Cuser_friends&sdk=joey&version=v2.9,3,public profile, friends list, email address,,,,,,,,,,,
1526,https://www.online-convert.com/login,https://www.facebook.com/dialog/oauth?response_type=code&client_id=820660588002069&redirect_uri=https%3A%2F%2Fwww.online-convert.com%2Fsocial-login&scope=email%2C+public_profile%2C+user_hometown&state=HA-JZSRV7BP5W2AEOHD1KNUL80FTQ94X6MYIC3G,2,public profile, email address,,,,,,,,,,,,
1535,http://my.jobrapido.com/,NotFound,NotFound,,,,,,,,,,,,,,
1551,https://www.coursehero.com/main.php,https://www.facebook.com/v2.12/dialog/oauth?app_id=126130834105126&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df3c6eef1210a1e4%26domain%3Dwww.coursehero.com%26origin%3Dhttps%253A%252F%252Fwww.coursehero.com%252Ff65dd2b8bc251a%26relation%3Dopener&client_id=126130834105126&display=popup&domain=www.coursehero.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.coursehero.com%2Fregister%2F&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df6a15353f97a36%26domain%3Dwww.coursehero.com%26origin%3Dhttps%253A%252F%252Fwww.coursehero.com%252Ff65dd2b8bc251a%26relation%3Dopener%26frame%3Df294d95be9fb344&response_type=token%2Csigned_request&scope=email&sdk=joey&version=v2.12,2,public profile, email address,,,,,,,,,,,,
1575,https://www.bayt.com/en/login/,https://www.facebook.com/v2.11/dialog/oauth?app_id=116830345011417&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df1f6b507b431d5%26domain%3Dwww.bayt.com%26origin%3Dhttps%253A%252F%252Fwww.bayt.com%252Ff365cb0f858c13e%26relation%3Dopener&client_id=116830345011417&display=popup&domain=www.bayt.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.bayt.com%2Fen%2Flogin%2F&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df327bd248074714%26domain%3Dwww.bayt.com%26origin%3Dhttps%253A%252F%252Fwww.bayt.com%252Ff365cb0f858c13e%26relation%3Dopener%26frame%3Df39c305bac91742&response_type=token%2Csigned_request&scope=email%2Cuser_friends%2Cuser_birthday%2Cuser_education_history%2Cuser_hometown%2Cuser_location%2Cuser_about_me%2Cuser_work_history%2Cpublish_actions&sdk=joey&version=v2.11,6,public profile, friends list, birthday, hometown, current city, email address,,,,,,,,
1585,http://www.eanswers.com/login/,NotFound,NotFound,,,,,,,,,,,,,,
1611,http://hamgardi.com/Login.aspx?ReturnUrl=http://hamgardi.com/,NotFound,NotFound,,,,,,,,,,,,,,
1625,https://www.ceneo.pl/My-Account/Signin?ReturnUrl=%2F&source=1,NotFound,NotFound,,,,,,,,,,,,,,
1626,https://www.otomoto.pl/mojekonto/,NotFound,NotFound,,,,,,,,,,,,,,
1630,https://unsplash.com/join?after_auth_redirect_path=%2Ffollowing%3Fonboarding%3Dtrue,https://www.facebook.com/v2.10/dialog/oauth?client_id=779900868722692&redirect_uri=https%3A%2F%2Funsplash.com%2Fusers%2Fauth%2Ffacebook%2Fcallback&response_type=code&scope=email&state=613248f5aba8a6bbec1c65697571e25c0eafc7792b4842b9,2,public profile, email address,,,,,,,,,,,,
1644,https://www.priceline.com/profile/#/myprofile,https://www.facebook.com/v2.2/dialog/oauth?app_id=289904261106223&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df1a793ba0fef9f6%26domain%3Dwww.priceline.com%26origin%3Dhttps%253A%252F%252Fwww.priceline.com%252Ff2267b65a1e6f56%26relation%3Dopener&client_id=289904261106223&display=popup&domain=www.priceline.com&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.priceline.com%2Fprofile%2F&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df72fd0cf96de8%26domain%3Dwww.priceline.com%26origin%3Dhttps%253A%252F%252Fwww.priceline.com%252Ff2267b65a1e6f56%26relation%3Dopener%26frame%3Df3aba63e45b83f4&response_type=token%2Csigned_request&scope=email&sdk=joey&version=v2.2,2,public profile, email address,,,,,,,,,,,,
1650,https://www.codeproject.com/script/Membership/LogOn.aspx?rp=%2f,https://www.facebook.com/v2.12/dialog/oauth?response_type=code&client_id=288796421158889&redirect_uri=https%3a%2f%2fwww.codeproject.com%2fscript%2fMembership%2fOAuthLogOn.aspx&scope=email&state=4344436,2,public profile, email address,,,,,,,,,,,,
1651,https://www.skroutz.gr/,https://www.facebook.com/v2.12/dialog/oauth?response_type=code&client_id=288796421158889&redirect_uri=https%3a%2f%2fwww.codeproject.com%2fscript%2fMembership%2fOAuthLogOn.aspx&scope=email&state=7419477,2,public profile, email address,,,,,,,,,,,,
1673,http://olx.co.id/iklanku/,https://www.facebook.com/v2.12/dialog/oauth?response_type=code&client_id=288796421158889&redirect_uri=https%3a%2f%2fwww.codeproject.com%2fscript%2fMembership%2fOAuthLogOn.aspx&scope=email&state=9681236,2,public profile, email address,,,,,,,,,,,,
1677,http://www.teamliquid.net/mytlnet/register,https://www.facebook.com/v3.0/dialog/oauth?app_id=278322585690050&channel_url=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df1c157c3ad7e1d4%26domain%3Dwww.teamliquid.net%26origin%3Dhttps%253A%252F%252Fwww.teamliquid.net%252Ff1832cc854e3c52%26relation%3Dopener&client_id=278322585690050&display=popup&domain=www.teamliquid.net&e2e=%7B%7D&fallback_redirect_uri=https%3A%2F%2Fwww.teamliquid.net%2Fmytlnet%2Fregister&locale=en_US&origin=1&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F7LloFuHvA7I.js%3Fversion%3D43%23cb%3Df9c81abecee5d2%26domain%3Dwww.teamliquid.net%26origin%3Dhttps%253A%252F%252Fwww.teamliquid.net%252Ff1832cc854e3c52%26relation%3Dopener%26frame%3Df3946da97fe84ec&response_type=token%2Csigned_request&scope=public_profile%2Cemail&sdk=joey&version=v3.0,3,name, profile picture, email address,,,,,,,,,,,
1692,https://www.facebook.com/likemeonce/,NotFound,NotFound,,,,,,,,,,,,,,
1694,http://hdrezka.ag/login,NotFound,NotFound,,,,,,,,,,,,,,
